English Word,Part of Speech,Odia Translation
 rock         , Noun           , ଗୁଣ୍ଡୁମ୍‌ 
 seed         , Noun           , ଟେକା 
 sharpening stone , Noun     , ମେୟ୍‌ ତାନ୍‌ 
 stick        , Noun           ," ତୁଡ଼, ତୁଡି "
 stone        , Noun           , କାଲ୍‌ 
 stomach      , Noun           , ବଭା 
 stench       , Noun           , କାରାବ୍‌ ଗାବ୍‌ ବୁ 
 stool        , Noun           ," ପୀ, ପେଲା "
 stones separate from rice , Noun , ଗର୍ବ ତରପାନାଦ୍‌ 
 vehicle      , Noun           , ଆଟୋମୋବାଇଲ୍‌ 
 ulcers       , Noun           , ଡକ୍‌ କା ତା 
 word         , Noun           , କୋଡ଼େଲ୍‌ 
 sting        , Noun           , ଏଙ୍ଗୁ କୋଡ଼େଲ୍‌ 
 stomach ache , Noun           , କା ନପ୍‌ 
 stomach burning , Noun       , ଡକା 
 stomach pain , Noun          , କାନ୍‌ ସ୍‌ କା 
 work         , Noun           ," ସେବା, କାମ        "
 stork        , Noun           , କଙ୍ଗା             
 storm        , Noun           , ଗାଲ୍‌              
 cyclone      , Noun           , ଗାଲ୍‌              
 day          , Noun           , ଦିନ               
 story        , Noun           ," କାହାଣୀ, ଞେଚୁଡ଼୍‌  "
 reply        , Noun           , ଜବାବ              
 road         , Noun           , ସଡ଼କ              
 strainer     , Noun           , ଜାଲଡ଼            
 sieve        , Noun           , କାଭାନା            
 stranger     , Noun           , ଅପରିଚିତ ବ୍ୟକ୍ତି 
 straw        , Noun           ," ଖସରା, ତାଡ଼, ହାଟ୍‌ "
 stream       , Noun           , ନଦୀ               
 rose         , Noun           , ଗୋଲାପ             
 street       , Noun           , ସଡ଼କ              
 strength     , Noun           , ଶକ୍ତି             
 strike       , Noun           , ଧବଳ              
 matchstick   , Noun           ," ଆଟା, ରେୟ୍‌         "
 strong , Noun ," କମ୍‌ ରାମ୍‌, ଗୁନ୍‌ "
 pillar , Noun , ପିଲ୍ଲା 
 stubbornness , Noun , ଗାଡ୍‌ 
 students , Noun , ଭସ୍‌ କୁଲ୍‌ ତ୍‌ ପିଲ୍ଲା 
 study , Noun , କାରିୟାମିନ୍ଦାନ୍‌ 
 stuffy nose , Noun , ପାଣ୍‌ 
 stump , Noun ," ମୋଦ୍‌ ଦୁ, ସେଦୁନ୍‌, ଗୁଟ୍‌, ମଟ୍‌ ,ମଦ୍‌ "
 stupidity , Noun , ବାୟାଲ୍‌ 
 stutter , Noun ," ଜାଜା-କାରେ, ଇର୍‌ କୁ "
 sty , Noun ," କାଚ୍‌ କ୍‌ କାଣ୍ଡୁମ୍‌, ବଇଦୁମ୍‌ "
 submission , Noun , ଅପ୍‌ ତାସାନାଦ୍‌ 
 submit , Noun ," ଅପାଗିଞ୍ଜାନାଦ୍‌, ସମର୍ପଣ "
 success , Noun ," ଜୀଡ଼ାନାଦ୍‌, ଗେଲ୍‌ ଶ୍‌ ପାନାଦ୍‌ "
 infant       , Noun           , ପେୟା              
 death        , Noun           , ମୃତ୍ୟୁ             
 sugar        , Noun           , ଚିନି              
 sugarcane    , Noun           , ଅଖୁରାଶି           
 suggestion   , Noun           , ସୂଚନା             
 suicide      , Noun           , ଆତ୍ମହତ୍ୟା          
 summer       , Noun           , ଗ୍ରୀଷ୍ମ            
 vacation     , Noun           , ଛୁଟି              
 sun          , Noun           , ସୂର୍ଯ             
 sunflower , Noun , ପଡୁଦ୍‌ ପୁଙ୍ଗାର୍‌ 
 sunlight , Noun , ଦୀପାବଳୀ ଆଳୋ 
 Sunday , Noun , ଆଦିବାର 
 sunrise , Noun , ସୂର୍ଯ୍ୟ ଉଦୟ 
 sunset , Noun , ଡିଗାନା 
 sunshine , Noun , ପ୍ରକାଶ 
 tooth , Noun , ଦାନ୍ତ 
 supervision , Noun , ପରିଦ୍ରଷ୍ଟି 
 surgeon , Noun , ଶସ୍ତ୍ରଚିକିତ୍ସକ 
 surprise , Noun , ଆଶ୍ଚର୍ଯ 
 support , Noun , ସମର୍ଥନ 
 article , Noun , ପତ୍ରିକା 
 supernumerary , Noun , ଅତିରିକ୍ତ ଦାନ୍ତ 
 abashment    , Noun           , 9 
 abdomen      , Noun           , ଡଙ୍କା 
 abdominal    , Noun           ," ଡକା, ଡଙ୍ଗ୍‌ "
 aberration   , Noun           , ନିଜାମ୍‌ ଦାର୍ମାମ୍‌ 
 abomination , Noun           , ପାଶ୍‌ 
 abortion     , Noun           , ପିଲା ଡକାତା କାର୍‌ ସିଂ 
 abscess      , Noun           , ବଗ୍‌ ଗା 
 acceptance   , Noun           , ନାମ୍‌ କାମ୍‌ 
 accident     , Noun           , ତାଲ୍‌ ଗ୍‌ ତା 
 accusing       , Noun              , ସିରୋଦାମ୍‌ ତେ ଦୋଷ୍‌ 
 ache           , Noun              , ତୀପାତ୍‌ ତା          
 achievement    , Noun              , ବେଚୋର୍‌             
 acting         , Noun              , ନାଟ୍‌ କାମ୍‌ ତୋପିସାନାଦ୍‌ 
 actor          , Noun              , ନାଟ୍‌ କାମ୍‌ ତୋପିସାନୋଣ୍ଡ 
 actress        , Noun              , ନାଟ୍‌ କାମ୍‌ ତୋପିସାନ୍‌ ନାଟା 
 admission , Noun , ପ୍ରବେଶ 
 adopted son , Noun , ଗୋଡ଼ା ପୋଷିତ ପୁତ୍ର 
 adoption , Noun , ଗୋଡ଼ା ଦାନ 
 pillage , Noun , ଲୁଠ 
 adultery , Noun , ଅନୈତିକତା 
 advantage , Noun , ଉପକାର 
 advice , Noun , ସଲାହ 
 Aegle marmelous tree , Noun , ବେଲ ଗଛ 
 aeroplane , Noun , ବିମାନ 
 affect , Noun , ପ୍ରଭାବ 
 affliction , Noun , ଯାତନା 
 after birth , Noun , ଜନ୍ମ ପରେ ପଛରେ 
 suspect           , Noun           , ଡାୱ୍ ଟ୍‌ ତେ ପୟ୍‌   
 sweat             , Noun           , ଉବାମ୍‌            
 sweet cane plant  , Noun           , ବେଲା କାରା         
 sweet potato      , Noun           ," ପାଲ୍‌ ମାଟି, ପାଣ୍ଡେ ମାଟି, ନାଙ୍ଗେଲ୍‌ "
 taboo             , Noun           , ପଗ୍‌ ଗୁ           
 tabor             , Noun           , ବାଜେ              
 tad pole          , Noun           , ଟର୍‌ ପାଣ୍ଡେ        
 tail              , Noun           ," ତଙ୍କାର୍‌, ତକ୍‌ କା   "
 tailor            , Noun           ," ସୀଲା, ଗୁଡ଼ା         "
 alg          , Noun           , ସାୟ୍‌ ଲେଙ୍‌         
 chapatti     , Noun           ," ଆରି , ଆଡ଼ି       "
 mel          , Noun           , ମେଲ୍‌ ତା           
 sweetness    , Noun           ," ଆବି , ସାଲତ       "
 sweet-shop   , Noun           , ଆରି-କଟ୍‌         
 sweet smell  , Noun           , ମେଲ୍‌ ତା           
 sweet tone   , Noun           , ସାୟ୍‌ ଲେଙ୍‌         
 swallow      , Noun           , ଟେଞି ପିଟେ         
 swing        , Noun           , ଉଙ୍ଗାନାଦ୍‌        
 swing cradle , Noun , ଉୟାଲ୍‌ 
" sword,saw ", Noun ," ସାକ୍‌, ସୁର୍‌ କାଚେର୍‌ "
 symbol , Noun , ଆନାୱଁଲ୍‌ 
 sympathy , Noun , ଜୀୱାମ୍‌ ତେ 
 ଉଡ଼ାନାଦ୍‌ , Noun , ଉଡ଼ାନାଦ୍‌ 
 symptoms , Noun , ଆନାଞାଲ୍‌ 
 synagogue , Noun , ଇଭତି 
 take rest , Noun , ରମାନାଦ୍‌ 
 talent , Noun ," ଡିଙ୍ଟା, ବୁଦି "
 tall , Adjective/Noun , ଡେଙ୍ଗା ଡଗ 
 tamarind , Noun ," ଇତା, ପୁଲ "
 tamarind tree , Noun ," ଇତା, ମାଡ଼ା, ପୁଲା ମାରା "
 knot , Noun , କାଟ୍‌ 
 tank , Noun ," ଏର୍‌ ଟେଙ୍କ୍‌, ତେଙ୍କ୍‌ ଏର୍‌ "
 pond , Noun ," ଟେଙ୍କ୍‌ ଏର୍‌, ତଳାବ "
 tar , Noun , ତାର୍‌ 
 pitch , Noun ," ତାର୍‌, ପିଚ୍‌ "
 taste , Noun , ରୁଚ୍‌ 
 AT , Noun , ତା ଗୁଡ଼ା 
 tax , Noun ," ସାର୍‌ କାର୍‌ କୁ, ଟାକ୍ସ "
 tax collector , Noun ," ଡ଼ାବ୍‌ କ୍‌ ଏାସୁଲ୍‌, ତୁଙ୍ଗାନୋଣ୍ଡ "
 tea plant , Noun ," କାପ୍‌ ପୁ, ଚା ଗଛ "
 teacher , Noun ," ପାନ୍ତୁଲ୍‌, ଗୁରୁ, ମାସ୍ଟର୍‌, ଜୀର୍‌ ମିନ୍ଦେର, ମାଶ୍‌, ଟାରୀର୍‌, ପାନ୍ତିଲିର୍‌ "
 teachers are there , Noun ," ଗୁରୁ ଜୀର୍‌ ମିନ୍ଦେର, ମାଶ୍‌ "
 teak tree , Noun , ତେକା ମ
 temper , Noun ," କୋପାମ୍‌, ଆଲାମ୍‌ "
 temperature , Noun ," କାଙ୍କା,ଦାଗା "
 temple , Noun ," ଗୁଡ଼ିୟ୍‌,ମନ୍ଦିର, ବଟୁ ଚୁକା "
 temporary , Noun ," ବେସ୍‌ କେ ବାରେ, ମାନ୍ରୋ "
 tempt , Noun ," ଇଷ୍ଟାମ୍‌ ବେଗା ମିନ୍ଦେ, ଇଞ୍ଜୋ ପରିକ୍ଷ୍ୟା ମାଡ଼ି "
 teeth , Noun ," ତିତ୍‌, ଖୁସେ "
 tension , Noun , କପାମ୍‌ ନାରୁଣ୍ଡ 
 tent , Noun , ପାକା 
 terrace , Noun ," ଆଟୁମ୍‌, ପାଟ୍‌, ଆଦାମ୍‌ "
 cold , Noun , ସର୍ଦି 
 testicle , Noun , ପିଷ୍ଟି 
 tether , Noun , ପାଗାମ୍‌ 
 text , Noun , ଟେକ୍ସଟ 
 cosmic space , Noun , ବ୍ୟୋମବିଶ୍ୱ 
 the patient         , Noun                 , ରୋଗୀ                   
 the place between two houses , Noun , ପାୟନ୍ଦା ମନ୍ଦେ ସାନ୍ଦ୍‌    
 theft               , Noun                 , ଡଙ୍ଗାନାଦ୍‌              
 their (far)(possessive) , Pronoun       ," ଭରାଦ୍‌, ଓରାଦ୍‌, ଆଇ, ବାଇ "
 theirs (near)(possessive) , Pronoun     ," ଭରାଦ୍‌, ମାଇ             "
 themselves          , Pronoun             ," ଉରେ ନିଜେ, ସନ୍ତା ତାମ୍‌, ତାମ୍‌ "
 thermometer         , Noun                 ," ମେନ୍ଦୁଲ୍‌ ଞେଡ଼୍‌, ଏଡ଼୍‌ କ୍‌ ବେଚୋଟ୍‌, କଲୁସାନାଦ୍‌ "
 they (far)   , Pronoun        ," ଓରୁ, ଉରୁ        "
 thicket plant , Noun           , ରୋଟା           
 thickness    , Noun           ," ଲାଏ, ମୋଟା      "
" thief, thieves ", Noun         ," ଡଙ୍ଗାଲ୍‌, ଡଙ୍ଗାଲୋର୍‌ "
 things       , Noun           , ସାମାନ୍‌        
 threshing by foot   , Noun   , ଓଇଲେ   
 threshing ground   , Noun   , କାଲାମ୍‌   
 threshold   , Noun   ," ଆର୍ଦା ଗୁମାମ୍‌, ଚିନ୍‌   "
 throat   , Noun   ," ଗନୁକୁ, ଗୁଢୁଙ୍କ, ବୋଣ୍‌   "
 throne-pierce   , Noun   ," କୟ୍‌, ଗିତାନାଦ୍‌   "
 thumb finger   , Noun   , ମଟ ଓାଡ଼୍ଞା   
 thunder   , Noun   ," ଇଢ଼ିତା, ଗୁଣ୍ଞି ଭା   "
 thunderbolt   , Noun   , ପିଡ଼ିଗୀ ରାଲ୍‌ ତା   
 Thursday   , Noun   ," ଗୁରୁ ୱାରାମ୍‌, ଲାଛି ୱାରାମ୍‌   "
 tick (hens)   , Noun   , କୋର୍‌ ପୋର୍ କ୍‌ କି   
 tick (on)   , Noun   ," ଉତୁମ୍‌, ଏସ୍ାଡ଼ା   "
 ticket money   , Noun   , ବଡ଼ା ପାଇସା   
 tie with rope        , Noun           ," ତାଡତୁମ୍‌ ତେ, ତତାନାଦ୍‌ "
 tiger                , Noun           ," ସେଙ୍ଗ ସାଲାମ୍‌, ଓେଙଇ୍‌ ଓାଲାମ୍‌ "
 tiles                , Noun           , ପେଙକ୍‌ 
 tincture             , Noun           , ରାଲ୍‌ ତାସୁଙ୍କ୍‌ ନେଉୂର୍‌ 
 tip                  , Noun           ," ଭଜେ, ଉଜେ "
 tip of the tongue    , Noun           ," କଣ୍ଡା ନାଲ୍‌, କଣ୍ଡା ନାଲ୍‌ କ୍‌ "
 tissue               , Noun           ," ମେନ୍ଦୁଲ୍‌ ତା ତଲ୍‌ କା, ଆଡୁ ଗେ ମାନ୍ଦାନାଦ୍‌ "
 IQ           , Noun           , ମିଦାନାଦ୍‌            
 tome , Pronoun ," ନାକିଙ୍କ୍‌, ନାକ୍‌ କୁ "
 verb , Noun ," ତୃସି, ସାର୍‌ ଦି "
 solution , Noun , ଭସାନାଦ୍‌ 
 to them , Pronoun ," ଅରୋଟ୍‌, ଆର "
 tobacco plant     , Noun                  ," ପଗୁ ଏଟୁ, ଫଗ କାରା "
 to-day            , Noun                  , ନେଣ୍ଡ             
 toddy             , Noun                  , କାଲୁ             
 toddy tree        , Noun                  ," ଗାର୍ବାମ୍‌ ମାଡ଼ା, ତାଢ଼ି ମାରା "
 toe ring of women , Noun                  , ମାଟି             
 toilet            , Noun                  , ପେଲାନ୍‌ ଗାଦ୍‌     
" tomato, brinjal   ", Noun                  ," ଓାଙ୍ଗା କାୟା, ଆପା, ଟାମାଟି "
 tomorrow          , Noun                  ," ନାଡୁ, ନାଡ଼ା       "
 tongue            , Noun                  , ନାଲ୍‌ କି         
 tooth             , Noun                  , ପାଲୁ-ପାଲ୍‌ କ୍‌  
 toothbrush        , Noun                  ," ପାଲ୍‌ କାର୍‌ ପୁଲାମ୍‌, ତୁମିରି କାର୍‌ "
 tooth pain      , Noun           , ପାଲ୍‌ କୁ 
" tooth stick,brush ", Noun         , ପାଲକାର୍‌ 
 top of the mountain , Noun       , ମେଟ୍ଟାତ୍‌ ପରା-ଜୂଟୁ 
 torrent         , Noun           , ତୋଲ୍‌ କ୍‌ 
 tortoise        , Noun           ," ଏମୁଲ୍‌, ତୁର୍‌ "
" torture,anguish ", Noun           ," କାଷ୍ଠାମ୍‌, ତିପ୍‌ "
 touch `         , Noun           ," କେଟାନାଦ୍‌, ଇଟାନାଦ୍‌ "
 touch me not    , Noun           ," ଇଟ୍‌ କିନ୍‌, କେଟ୍‌ କିନ୍‌ ଜାମ୍‌ ନି, ଆଣ୍‌ କି ଆନ୍ଦାନ୍‌ ଏଟୁ "
 towel           , Noun           ," ତାଲା ଗୁଡ଼ା, ତୁୱାଲ୍‌ "
" town,city       ", Noun           , ଗାଡ଼ିୟ୍‌ 
" trachea,wind pipe ", Noun        , କି ଆଙ୍ଗିଡ଼୍‌ 
 tradition       , Noun           , ମୁନ୍ନେଟର୍‌ ନିୟାମ୍‌ 
 tramp of feet   , Noun           , ଟିପ୍‌ ଟାପ୍‌ 
 transplant seedling , Noun , ପାଲା 
 trapped , Noun , ଇର୍ଗାନାଦ୍‌ ଆର୍ତ ତା 
 travel , Noun , ଆଦାନ୍‌ 
 traveller , Noun , ଉଡ଼ାନାଙକ୍‌ ଞେଲ୍‌ 
 tree , Noun , ମାଡା 
 trees , Noun , ମାଡ଼ାକ୍‌ 
 trials , Noun , ତିପ୍‌ ପାଲ୍‌ 
 triangle , Noun , ମୁଣ୍ତ ପାକା 
 tribal doctor , Noun , ଏଁଡ଼ଡେର୍‌ 
" tribulation, difficulty ", Noun , କାଷ୍ଠାମ୍‌ 
 trouble , Noun ," ସିକ୍‌ କାକ୍‌, ବାଦାକୁ "
 trousers , Noun , ଲାଙ୍କ 
 trout(a large variety of fish) , Noun , ଓାଡତ଼ୂକୀକେ 
 true , Noun ," ସାରି, ନିଜାମ୍‌ "
 trumpet sounding , Noun , ଉଦାନାଦ୍‍ 
 trunk of elephant , Noun , ସଣ୍ଡେମ୍‍ 
 trunk of tree , Noun , ମାଡ଼ାତ୍‍ ମଦ୍‍ 
 truth , Noun , ନିଜାମ୍‍ 
" tub, cistern ", Noun , ଗାବ୍‍ 
 tuberculosis , Noun ," ଟିବି, ନାର୍ଗା ଡାକ୍‍ "
 Tuesday , Noun , ମାଙ୍ଗାଲ୍‍ ଏାରାମ୍‍ 
 tumbler , Noun ," ସେମୁ, ଗିଲାସ୍‍ "
 tumour , Noun , - 
 turban , Noun , ତାଲାତା ଉଭାନ୍‍ କୁଡ଼ା 
 turmeric , Noun ," ପାଶ୍‍ ପୁ, କାମ୍‍ କେ- "
 afternoon , Noun , ମାଦ୍‌ ନାମ୍‌ 
 agreement , Noun , ରାଜି ଆଦାନାଙ୍କ୍‌ ମାଟା 
 ague , Noun , କାନ୍‌ ନିଗ୍‌ 
 aim , Noun , ମାଡ଼ାନାଦ୍‌ 
 air force , Noun , ମାବିନ୍‌ ସୟ୍‌ ନୁର୍କ 
 alive , Noun , ବାତ୍‌ ଗିଗି 
 all , Adjective/Noun , ସାରେ 
 all that , Noun , ସାରେ 
 allopathy , Noun , ଡାକ୍‌ ଟାର୍‌ ମାତ୍‌ ତିନ୍ଦାନାଦ୍‌ 
 allotment , Noun , ବାଗାମ୍‌ ସାର୍ଦୀଦାନାଦ୍‌ 
 almirah , Noun ," ଆଲ୍‌ ମିରା, ବିରୋ "
 almond , Noun , ବାଦାମ୍‌ ସେଲେଙ୍ଗା 
 aloe , Noun , ପାଦ୍‌ କୟ୍‌ ୟେ 
 alter , Noun ," ବୀଡ଼ା, ଗୁଡ଼ଇୟ୍‌ "
 ambassador , Noun , ରାଜାନ୍‌ କାବୂର୍‌ ମୋସାନୋଣ୍ଟ 
 ambition , Noun , ନାର୍ଗେ ଇଷ୍ଟାମ୍‌ ମାଡ଼ାନାଦ୍‌ 
 an auspicious day , Noun , ମେଲ୍‌ ତା ରୋଜ୍‌ 
 anaemia , Noun , ନେଉର୍‌ ରୋଗାମ୍‌ 
 analysis , Noun , ସାୟା ଉଡ଼ାନାଦ୍‌ 
 ancestors , Noun , ପୂର୍ବଜରୁ ଆସିଥିବା ମନୁଷ୍ୟ 
 anger , Noun , ରୁଗଣଗୀତ 
 animal , Noun , ପଶୁ 
 ankle , Noun , କାଲି 
 announcement , Noun , ଘୋଷଣା 
 another , Adjective & pronoun , ଅନ୍ୟ 
 answer , Noun & verb , ଉତ୍ତର 
 ant , Noun , ପିପିଳି 
 antelope , Noun , ସାରଙ୍ଗ 
 any , Adjective & pronoun , ଯେଉଁଠି 
 anyone , Pronoun , କୌଣସି 
 angel        , Noun             , ଦୁତ 
 angels       , Noun             ," ଦେଏ ଦୁତ୍‌,କାବୁର୍‌ ତୋର୍‌ "
 angle        , Noun             , ମୂଲା 
 angular gourd , Noun            , ବିର୍‌ କାୟା 
 animals      , Noun             , ପାସ୍‌ ଞିପିଟେ 
 ankle        , Noun             , କାଲ୍‌ ପାଟେ 
 answer       , Noun             , ଉଭତାରାମ୍‌ 
 ant          , Noun             , ଅଙ୍ଗ ଗଚେ 
 anthill      , Noun             , ପୁତ୍‌ 
 ant hill     , Noun             , ପୁତ୍‌ 
 antelope     , Noun             , ର ଲେକେ ଜାନୁ 
 anti Christ  , Noun             ," ଜୀଶୁନ୍‌ ୱ୍ପରୋଦି, ଜିଓ ଜାନ୍ତୁ "
 anticipate   , Noun             , ନାମ୍‌ କାମ୍‌ ମାନ୍ଦାନ୍‌ 
 anus         , Noun             , ଗୁଦ୍‌ ପିରା ପଡ଼ିୟ୍‌ 
 anus bowel   , Noun             , ପେଲାନାକ୍‌ ପଡ଼ିୟ୍‌ 
 anxiety      , Noun             , ସାର୍ଦା 
 anyone       , Pronoun          , ବେନୁଣ୍ଡ ବା ଅର୍ତୁଣ୍ତ 
 twelve , Noun , ପାଦିରେଣ୍ଡୁ 
 ulcer , Noun , ଡକାତା ପୁଣ୍ଡୁ ମିନ୍ଦେ 
" ulcer, sore ", Noun , ଘା 
 cigar , Noun , ଦାଙ୍କ୍‌ 
 umbrella , Noun ," ଛାତା, କତୁକ୍‌ "
 umbrella made with bamboo , Noun , ଏରେକ୍‌ 
 twig , Noun , ସୁତୁଲା କମ୍‌ ମା 
 twins , Noun , ଏକା ଭାଇବନ୍ଦା 
 uncle , Noun , ମାମାଲ୍‌ 
 underwear , Noun , ଲାଙ୍ଗା 
 twisted , Noun , ଜୋପ୍‌ ପା 
 thread , Noun , ମୁରୁମ୍‌ ଜାମିଲି ଏାଟାନାଦ୍‌ 
 twisting , Noun ," ପିଳୁରୁଞାଟାନାଦ୍‌, ପିରି ଓାଟାନାଦ୍‌ "
 two rupee note , Noun , ରେଣୁ ରୂପିନ ନଟ୍‌ 
 two-females-males , Noun ," ଇର୍ଚୁର, ଇର୍ଚିର୍‌ "
 typhoid , Noun , ଆଣ୍ଠୁ କୋରେ 
 typhoon , Noun , ତୁପ୍‌ ପାମ୍‌ ଗାଲ୍‌ 
 unemployed , Noun , ପାଢ଼ିୟ୍‌ ଇଲୁକଟେ ଓାଟିଦେ ମାନ୍ଦାନାଦ୍‌ 
 uniformity , Noun , ଅରୋଟ୍‌ 
 unity , Noun , କାଲିୟିମାନ୍ଦାନାଦ୍‌ 
 universal dissolution , Noun , ସାରେ ମତା ନାଷ୍ଟାମ୍‌ 
 unlock , Noun ," ତୀସାନାଦ୍‌, ଟେଣ୍ଡା "
 unmarried boy , Noun ," @@, ଲେୟଣ୍ଡ "
 unmarried girl , Noun , ସିଡ୍‌ ଲେୟ୍‌ 
 up and downs , Noun ," ଗଡ଼ା, ପାଲାମ୍‌, ଗୁପ୍‌ ପୁ "
" up stairs, bungalow ", Noun , ମେଡ଼ା ଲୋନ୍‌ 
 vagina , Noun , ମୁନ୍େଡ଼୍‌ କ୍‌ 
 valley , Noun ," ମେଟା ଗୁପ୍ପା, ଦିବ୍‌ ବା "
 upstairs , Noun , ଆନ୍ତରାମ୍‌ 
 urban , Noun , ନାର୍‌ 
 urinal , Noun , କାନାଦ୍‌ 
 urine , Noun , ତା ଏର୍‌ 
 usefulness , Noun ," ମେଲ୍‌ ତା, ଆଦାନାଦ୍‌ "
 uvula , Noun , ପାପେ ଗାଣ୍ଟାମ୍‌ 
 variety , Noun ," ରେକା,ୱେରେ "
 vegetables , Noun , କାୟା 
" vehicle,cart ", Noun , - 
 veil , Noun ," କେଲ୍‌ କ୍‌ ଗାମ୍‌ କ୍‌, ମୁଚାନ୍‌ ଗୁଡ଼ା "
 veracity , Noun , ନିଜାମ୍‌ 
 veranda , Noun , ଗଡ଼ା 
" vertebra,back ", Noun , ବୁଲା 
 waist , Noun ," କାନ୍ତିର୍‌, ଟିକିଡ଼, ତୋତାନାଦ୍‌ ଉଭ୍ଭିତୋର୍‌ "
 very small species of plantain   , Noun                 , କାନ୍ଦି           
 tree                             , Noun                 , କାନ୍ଦ            
 vessel                           , Noun                 , ତେପ୍‌ ଲାମ୍‌      
 vessel with a narrow neck        , Noun                 , କାଶ୍‌ ଲାଂବିନ୍ଦି   
 vice                             , Noun                 , ପାପ୍‌ ପାମ୍‌      
 vice president of village        , Noun                 , ଚିନ୍ନା ପେଦା       
 victory                          , Noun                 , ଜୀଡ଼ାନାଦ୍‌       
 village                          , Noun                 , ନାଟେ             
 village street name              , Noun                 , ଗୁଡ଼ିୟେମ୍‌       
 village chief                    , Noun                 , ପେଦା             
 violence                         , Noun                 ," କୋପାମ୍‌, କୂୱାମ୍‌ "
 viper          , Noun          , ଉସ୍‌           
 virgin         , Noun          , ପେଲ୍‌ ଆଦିଲ୍‌ ଓ ଓଢ୍‌ 
 ନାଟାଡ଼୍‌         , Noun          , -                
 ଜୀଶୁନ୍‌         , Noun          , -                
 ମାରିୟାମ୍‌         , Noun          , ମା              
 virtue         , Noun          ," ପୁଣ୍ୟାମ୍‌, ସାୟାମ୍‌ "
 vitality       , Noun          , ଜୀଞାମ୍‌ ତ୍‌ ସାତ୍‌ 
 vixen          , Noun          , ଡାଡା            
 vocal card     , Noun          , ବୋଣ୍ଡ           
 voice          , Noun          , -                
 volunteer      , Noun          , ଲାବାମ୍‌          
 ମାଲ୍‌          , Noun          , କିଙ୍କ୍‌ ସେୱା     
 ମାଡ଼ାନୋର୍‌      , Noun          , -                
 ପର୍ଟୋମିନ୍ଦୋଣ୍ଡ    , Noun          , -                
 vulture        , Noun          , ଡାମୋର୍‌         
 ଆସ୍‌ ଦାୟାନାଦ୍‌     , Noun          , ଆନ୍ଦାନାଦ୍‌       
 walk with stick, Noun          , ର               
 Connective     , Noun          , ତୁଡ଼୍ଉର୍ସ୍‌ କୋର୍‌ 
 ଉଶ୍‌ ଶୋଆଞ୍ଜୋମିନ୍ଦୋଣ୍ତ  , Noun          , -                
 walks          , Noun          ," ନାଡ଼ୂସା, ତାକି ତାକି "
 wall           , Noun          ," ନାଟା, ଦାଡ"
 Preposition  , Noun ," ନେଟା , ନାଟା "
 wall         , Noun ," ଦାଡ଼ିୟ୍‌, ନାଟ୍ଟାତ୍‌, ଦାଡିୟକ୍‌, ଗୋଡ଼ା "
 lamp         , Noun , ଲାନ୍ତାର୍‌ 
 walnut       , Noun , ମାଡ କାୟା 
 clothing     , Noun , କାଙ୍କା 
 warrior      , Noun , ପୋଲେଶ୍‌ ନାରୁଣ୍ଡ 
 wart         , Noun , ବୁଡ଼୍‌ ଦି କାୟା 
 hands , Noun , ହାତ 
 clothes , Noun , ବସ୍ତ୍ର 
 vessels , Noun , ପାତ୍ର 
 wasp , Noun , ତିତି ପୋକ 
 hornet , Noun , ଘୋଷ ତିତି 
 waste , Noun , ଅପବ୍ଯବସ୍ଥିତି 
 clock , Noun , ଘଡ଼ି 
 water , Noun , ଜଳ 
 animal , Noun , ଜଳ ପ୍ରାଣୀ 
 falls , Noun , ଜଳ ପ୍ରପାତ 
 level , Noun , ପରମାଣୁ ସ୍ତର 
 lily , Noun , ପଦ୍ମ 
 flower , Noun , ଫୁଲ 
 pot , Noun , ପାତ୍ର 
 snake , Noun , ସାପ 
 tank , Noun , ଟେଙ୍କ 
 teems , Noun , ଜଳ ସଂପୂର୍ଣ 
 dry clay , Noun , ସୁଷ୍କ ମୃଣାଳ 
 water-land , Noun , ଜଳ-ଭୂମି 
 waterland-bodies , Noun , ଜଳ-ମାଟି ଶରୀର 
 watermelon , Noun , ତରବୁଜ 
 watery stools , Noun ," ସିରୋସାନାମ୍‌, ସୁରୁସୁରି ପେଲାନାଦ୍‌ "
 waves , Noun , ତଲ୍‌ କୁ 
 way , Noun , ଆର୍‌ 
" we (excl,near) ", Pronoun ," ମାମ୍ମେ,ମାମ୍‌ ମା "
 weakling , Noun ," ଉସି ପାରିମିନ୍ଦଣ୍ଡ, ନିର୍ସାଙ୍ଗ୍‌ ଆଦାନାଦ୍‌ "
 wealth , Noun ," ସାଂସାରାମ୍‌, ସୋମ୍‌ "
 weapons , Noun ," ଗୁଦାଡ଼୍‌, ବାଣ୍ଡା,ଞିଲ୍‌, ଗାଡ଼େଲ୍‌, ନୋଡ଼େ, କେଶ୍‌ ଶେର୍‌ବାର୍ସି, ମତାଂ ଆସ୍ତ୍ରାମ୍‌ "
 weaver , Noun ," ସୀଲେ ଗୁଡ଼ା, ଆଲ୍ଲାନୋନ୍‌ "
 weaver bird , Noun , ଜାକା ପିଟେ 
 wedding gift , Noun ," ତରୁସାନାଦ୍‌, -ଆଛିନ୍ତା ଗିନି "
 wedding hook , Noun ," ବାଙ୍ାମ୍‌, 68 ମାନ୍ଦାନ୍‌ ପେଟି "
 wedlock , Noun , ପୁସ୍‌ ତ୍‌ ତାଡ଼ୂମ୍‌ 
 Wednesday , Noun , ବୁଦ୍‌ ଏାରାମ୍‌ 
